home_win_pct,home_obp,home_home_runs,home_ops,home_era,home_whip,home_strikeouts,away_win_pct,away_obp,away_home_runs,away_ops,away_era,away_whip,away_strikeouts,is_home,game_winner
0.45454545454545453,.316,39,.711,4.26,1.28,280,0.6764705882352942,.333,54,.789,3.77,1.27,319,1,1
0.38235294117647056,.311,31,.694,5.82,1.57,264,0.6857142857142857,.334,56,.795,3.77,1.27,329,1,0
0.5428571428571428,.344,58,.811,3.64,1.20,319,0.6764705882352942,.327,29,.715,2.73,1.14,298,1,0
0.47058823529411764,.316,40,.711,4.13,1.26,286,0.5,.325,37,.711,3.68,1.12,293,1,1
0.6111111111111112,.338,54,.794,3.77,1.28,280,0.6111111111111112,.308,38,.693,3.44,1.23,310,1,1
0.5555555555555556,.298,25,.657,3.07,1.19,289,0.2857142857142857,.296,26,.621,4.14,1.37,264,1,1
0.5,.317,29,.676,4.23,1.33,287,0.5,.312,29,.679,3.41,1.14,311,1,1
0.4722222222222222,.335,35,.739,4.28,1.30,247,0.3333333333333333,.306,26,.641,4.33,1.27,266,1,1
0.5142857142857142,.331,44,.760,4.50,1.30,304,0.6388888888888888,.335,40,.758,2.91,1.25,332,1,0
0.5555555555555556,.318,46,.740,4.41,1.40,288,0.5882352941176471,.339,49,.753,3.59,1.30,278,1,1
0.45714285714285713,.309,36,.694,5.08,1.43,288,0.5882352941176471,.304,38,.682,4.20,1.42,283,1,1
0.4594594594594595,.309,38,.693,5.30,1.44,294,0.5833333333333334,.308,42,.696,4.26,1.41,298,1,1
0.4594594594594595,.309,38,.693,5.30,1.44,294,0.5833333333333334,.308,42,.696,4.26,1.41,298,1,0
0.4,.314,32,.699,5.74,1.56,275,0.6666666666666666,.334,58,.796,3.78,1.29,343,1,1
0.4864864864864865,.329,42,.745,4.04,1.30,314,0.5,.288,31,.649,3.37,1.16,287,1,0
0.45714285714285713,.310,29,.678,3.69,1.20,276,0.5714285714285714,.339,37,.745,3.96,1.29,343,1,0
0.5555555555555556,.346,60,.816,3.62,1.21,325,0.6571428571428571,.327,29,.714,3.01,1.16,300,1,1
0.4857142857142857,.316,40,.707,4.03,1.25,303,0.4864864864864865,.323,37,.704,3.60,1.13,305,1,1
0.5945945945945946,.337,55,.788,3.97,1.30,287,0.6216216216216216,.312,39,.701,3.46,1.24,322,1,0
0.4444444444444444,.306,30,.678,3.53,1.20,320,0.38235294117647056,.294,42,.677,5.49,1.54,241,1,1
0.5675675675675675,.300,26,.660,3.04,1.20,294,0.2777777777777778,.297,26,.621,4.12,1.38,267,1,1
0.5135135135135135,.317,30,.677,4.19,1.32,295,0.4857142857142857,.311,30,.676,3.43,1.14,321,1,1
0.4864864864864865,.333,35,.732,4.19,1.28,256,0.32432432432432434,.304,26,.634,4.28,1.27,274,1,1
0.4117647058823529,.271,47,.657,5.29,1.48,243,0.45714285714285713,.309,25,.664,4.37,1.25,319,1,1
0.5277777777777778,.332,45,.761,4.40,1.29,312,0.6216216216216216,.333,40,.749,2.89,1.26,338,1,1
0.5405405405405406,.320,46,.740,4.42,1.41,299,0.6,.340,50,.754,3.58,1.31,285,1,0
0.17647058823529413,.278,27,.620,5.38,1.56,225,0.6285714285714286,.332,47,.755,2.96,1.14,295,1,1
0.4473684210526316,.314,38,.700,5.37,1.45,304,0.5945945945945946,.311,42,.697,4.31,1.43,304,1,0
0.5,.315,31,.673,4.27,1.33,300,0.5,.313,31,.679,3.36,1.13,330,1,0
0.5,.334,35,.735,4.08,1.26,266,0.3157894736842105,.300,26,.625,4.31,1.28,283,1,1
0.5789473684210527,.335,55,.781,3.95,1.31,298,0.631578947368421,.314,39,.701,3.39,1.22,329,1,0
0.5263157894736842,.319,47,.740,4.46,1.41,306,0.6111111111111112,.340,51,.755,3.61,1.31,294,1,0
0.5135135135135135,.331,46,.758,4.47,1.29,320,0.631578947368421,.331,42,.751,2.84,1.26,344,1,0
0.3888888888888889,.311,32,.691,5.86,1.57,286,0.6756756756756757,.336,59,.799,3.68,1.27,352,1,0
0.5,.329,45,.751,4.01,1.30,319,0.4864864864864865,.289,33,.653,3.46,1.17,288,1,1
0.4444444444444444,.307,29,.668,3.78,1.20,285,0.5833333333333334,.339,38,.744,3.85,1.27,355,1,0
0.5675675675675675,.342,62,.807,3.59,1.20,336,0.6388888888888888,.324,30,.706,3.00,1.14,310,1,1
0.4722222222222222,.313,41,.701,4.02,1.25,312,0.5,.322,39,.704,3.59,1.12,318,1,0
0.4594594594594595,.307,32,.681,3.48,1.20,327,0.37142857142857144,.294,43,.678,5.50,1.53,247,1,1
0.5789473684210527,.301,27,.663,2.99,1.19,304,0.2702702702702703,.294,26,.615,4.07,1.38,270,1,1
0.17142857142857143,.282,29,.632,5.38,1.55,234,0.6388888888888888,.333,47,.754,3.03,1.16,303,1,0
0.42857142857142855,.276,49,.665,5.25,1.49,251,0.4444444444444444,.310,25,.666,4.39,1.27,333,1,1
0.47368421052631576,.307,33,.680,3.42,1.20,338,0.3611111111111111,.295,43,.680,5.50,1.53,258,1,1
0.5128205128205128,.329,46,.749,3.91,1.30,322,0.47368421052631576,.290,33,.649,3.51,1.17,295,1,1
0.5897435897435898,.304,27,.673,2.91,1.18,314,0.2631578947368421,.293,26,.613,4.25,1.40,274,1,1
0.16216216216216217,.280,29,.623,5.47,1.57,249,0.6578947368421053,.335,48,.759,2.95,1.14,318,1,0
0.16216216216216217,.280,29,.623,5.47,1.57,249,0.6578947368421053,.335,48,.759,2.95,1.14,318,1,0
0.43243243243243246,.309,31,.674,3.80,1.20,290,0.5945945945945946,.338,39,.744,3.87,1.28,366,1,0
0.4864864864864865,.312,41,.698,3.97,1.25,323,0.48717948717948717,.321,40,.704,3.58,1.12,330,1,1
0.4166666666666667,.276,51,.666,5.33,1.51,262,0.4594594594594595,.315,26,.674,4.38,1.26,346,1,0
0.5263157894736842,.332,48,.762,4.43,1.29,329,0.6578947368421053,.336,60,.797,3.72,1.27,357,1,1
0.6666666666666666,.334,48,.753,2.90,1.12,331,0.46153846153846156,.286,33,.639,3.48,1.17,300,1,1
0.3333333333333333,.298,28,.626,4.25,1.27,291,0.47368421052631576,.311,41,.694,3.96,1.23,335,1,1
0.4358974358974359,.311,38,.693,5.47,1.46,313,0.5128205128205128,.337,35,.739,3.97,1.25,274,1,0
0.4473684210526316,.309,32,.674,3.78,1.21,299,0.48717948717948717,.315,31,.670,4.22,1.33,307,1,1
0.6410256410256411,.333,46,.761,2.82,1.25,355,0.5641025641025641,.334,57,.779,4.01,1.32,306,1,1
0.6052631578947368,.312,45,.705,4.19,1.43,314,0.5789473684210527,.338,39,.739,3.94,1.28,374,1,1
0.6,.304,27,.670,2.81,1.15,324,0.5,.324,46,.736,3.79,1.29,334,1,1
0.28205128205128205,.293,27,.614,4.19,1.40,279,0.3783783783783784,.311,33,.691,5.86,1.57,294,1,1
0.5135135135135135,.315,31,.685,3.27,1.13,345,0.475,.320,40,.697,3.57,1.14,337,1,1
0.48717948717948717,.308,33,.679,3.35,1.18,346,0.6153846153846154,.309,40,.692,3.39,1.22,338,1,1
0.15789473684210525,.283,32,.637,5.56,1.58,256,0.6486486486486487,.328,31,.717,3.14,1.16,316,1,0
0.40540540540540543,.273,51,.659,5.29,1.51,272,0.3783783783783784,.296,44,.682,5.37,1.50,266,1,0
0.5128205128205128,.334,53,.773,4.63,1.31,340,0.6666666666666666,.338,62,.804,3.91,1.29,363,1,0
0.5945945945945946,.338,51,.749,3.68,1.31,302,0.47368421052631576,.316,27,.678,4.35,1.26,357,1,0
0.5128205128205128,.317,47,.733,4.58,1.43,316,0.5789473684210527,.344,66,.819,3.55,1.19,344,1,0
0.425,.310,39,.691,5.43,1.46,318,0.525,.337,35,.736,3.92,1.24,282,1,0
0.325,.299,28,.625,4.17,1.26,297,0.48717948717948717,.311,42,.692,3.88,1.24,345,1,0
0.525,.319,50,.743,4.64,1.43,325,0.5641025641025641,.344,69,.822,3.75,1.21,358,1,1
0.46153846153846156,.309,32,.670,3.74,1.19,306,0.475,.312,33,.667,4.20,1.33,315,1,1
0.65,.333,50,.753,3.08,1.13,340,0.475,.289,38,.652,3.47,1.16,313,1,0
0.5897435897435898,.310,45,.698,4.26,1.43,321,0.5897435897435898,.338,40,.741,3.86,1.27,380,1,0
0.5,.319,32,.694,3.53,1.16,356,0.4878048780487805,.324,42,.706,3.71,1.17,347,1,0
0.5853658536585366,.303,27,.667,2.99,1.18,336,0.5121951219512195,.327,48,.745,3.72,1.29,345,1,0
0.275,.291,28,.611,4.15,1.39,289,0.39473684210526316,.311,34,.691,5.73,1.54,300,1,0
0.625,.332,48,.760,2.90,1.26,365,0.575,.334,58,.777,4.04,1.31,318,1,0
0.5,.305,34,.676,3.29,1.16,355,0.6,.306,41,.686,3.37,1.21,350,1,1
0.525,.333,54,.773,4.51,1.30,346,0.65,.336,62,.795,3.90,1.29,371,1,1
0.15384615384615385,.282,32,.633,5.89,1.63,260,0.6578947368421053,.335,36,.744,3.06,1.15,323,1,0
0.42105263157894735,.275,52,.662,5.20,1.50,279,0.3684210526315789,.295,45,.679,5.38,1.50,274,1,1
0.5789473684210527,.335,52,.744,3.74,1.32,312,0.48717948717948717,.317,28,.679,4.31,1.25,367,1,0
0.6341463414634146,.334,51,.769,2.88,1.24,372,0.5609756097560976,.330,59,.768,4.10,1.32,327,1,1
0.4146341463414634,.309,40,.688,5.45,1.46,328,0.5365853658536586,.338,38,.741,3.85,1.23,290,1,0
0.34146341463414637,.302,28,.628,4.14,1.26,302,0.475,.310,42,.690,3.87,1.25,354,1,1
0.6341463414634146,.330,50,.745,3.15,1.15,348,0.4878048780487805,.291,41,.662,3.40,1.15,323,1,0
0.45,.308,32,.669,3.74,1.19,313,0.4878048780487805,.311,35,.666,4.14,1.32,320,1,0
0.5128205128205128,.322,33,.698,3.44,1.14,368,0.47619047619047616,.321,42,.698,3.75,1.19,357,1,1
0.5714285714285714,.300,27,.659,2.99,1.17,344,0.5238095238095238,.326,50,.745,3.65,1.27,352,1,0
0.5121951219512195,.306,35,.678,3.32,1.16,365,0.5853658536585366,.306,42,.686,3.40,1.22,360,1,1
0.2926829268292683,.291,29,.612,4.10,1.39,292,0.38461538461538464,.312,34,.689,5.70,1.53,312,1,1
0.175,.285,34,.644,5.77,1.60,264,0.6410256410256411,.332,36,.735,3.22,1.17,332,1,1
0.5121951219512195,.318,51,.739,4.82,1.45,335,0.575,.348,70,.829,3.71,1.20,362,1,0
0.41025641025641024,.274,53,.659,5.20,1.50,288,0.38461538461538464,.296,46,.682,5.31,1.49,284,1,0
0.5121951219512195,.331,54,.767,4.60,1.32,353,0.6585365853658537,.339,64,.805,3.83,1.28,378,1,0
0.5641025641025641,.333,53,.739,3.87,1.34,316,0.5,.320,30,.690,4.23,1.23,374,1,0
0.575,.306,45,.688,4.23,1.42,334,0.6,.336,42,.739,3.76,1.25,391,1,0
0.5853658536585366,.307,45,.686,4.13,1.42,342,0.47619047619047616,.311,35,.664,4.17,1.33,330,1,1
0.6428571428571429,.334,52,.754,3.13,1.15,357,0.5116279069767442,.326,52,.744,3.88,1.30,356,1,1
0.5853658536585366,.335,42,.735,3.75,1.24,401,0.5476190476190477,.336,40,.738,3.81,1.23,298,1,0
0.6428571428571429,.335,51,.769,2.85,1.24,380,0.3333333333333333,.301,29,.627,4.14,1.27,310,1,1
0.4878048780487805,.310,43,.691,3.82,1.25,362,0.40476190476190477,.309,41,.689,5.42,1.46,332,1,1
0.5714285714285714,.330,61,.771,4.05,1.31,335,0.375,.311,35,.687,5.70,1.53,316,1,1
0.5,.289,42,.657,3.34,1.15,330,0.17073170731707318,.285,34,.641,5.69,1.58,272,1,1
0.5,.324,33,.701,3.53,1.15,372,0.5813953488372093,.301,28,.662,3.01,1.18,351,1,0
0.625,.332,37,.735,3.34,1.18,348,0.425,.276,55,.663,5.14,1.49,294,1,0
0.55,.331,56,.739,4.05,1.36,325,0.5853658536585366,.351,74,.840,3.74,1.20,372,1,0
0.5714285714285714,.305,42,.682,3.37,1.22,368,0.5238095238095238,.330,56,.768,4.51,1.31,363,1,0
0.5952380952380952,.309,46,.690,4.03,1.40,352,0.46511627906976744,.307,35,.656,4.13,1.33,337,1,1
0.6511627906976745,.334,55,.757,3.20,1.16,372,0.5,.326,55,.748,3.94,1.30,369,1,1
0.46511627906976744,.318,43,.694,3.75,1.18,367,0.30952380952380953,.291,30,.613,4.01,1.37,304,1,0
0.4878048780487805,.321,34,.701,4.39,1.24,382,0.4634146341463415,.310,35,.676,3.87,1.20,324,1,0
0.6511627906976745,.333,52,.764,2.79,1.24,391,0.32558139534883723,.300,29,.624,4.10,1.26,318,1,1
0.5,.312,44,.694,3.78,1.23,367,0.3953488372093023,.306,42,.683,5.42,1.46,344,1,1
0.5813953488372093,.329,62,.768,4.04,1.31,344,0.36585365853658536,.311,37,.689,5.64,1.52,321,1,1
0.5116279069767442,.290,44,.660,3.29,1.14,338,0.16666666666666666,.284,34,.636,5.66,1.58,278,1,1
0.5121951219512195,.322,35,.701,3.47,1.14,380,0.5681818181818182,.300,28,.659,3.00,1.18,361,1,1
0.6341463414634146,.333,38,.734,3.36,1.18,359,0.4146341463414634,.276,57,.665,5.13,1.49,301,1,1
0.5609756097560976,.328,56,.731,3.93,1.34,338,0.5714285714285714,.348,74,.828,3.66,1.19,385,1,1
0.5813953488372093,.309,45,.694,3.43,1.23,377,0.5116279069767442,.331,58,.770,4.65,1.34,369,1,1
0.6428571428571429,.338,64,.801,4.00,1.30,389,0.5238095238095238,.322,56,.755,4.73,1.44,340,1,0
0.38461538461538464,.296,46,.682,5.31,1.49,284,0.5121951219512195,.306,35,.678,3.32,1.16,365,1,1
0.5853658536585366,.335,42,.735,3.75,1.24,401,0.5476190476190477,.336,40,.738,3.81,1.23,298,1,1
0.36585365853658536,.296,49,.680,5.37,1.49,303,0.5348837209302325,.309,40,.688,3.38,1.17,382,1,0
0.36585365853658536,.296,49,.680,5.37,1.49,303,0.5348837209302325,.309,40,.688,3.38,1.17,382,1,0
0.5813953488372093,.335,45,.737,3.90,1.26,417,0.5454545454545454,.338,43,.744,3.85,1.24,314,1,1
0.5813953488372093,.335,45,.737,3.90,1.26,417,0.5454545454545454,.338,43,.744,3.85,1.24,314,1,0
0.5813953488372093,.308,48,.689,4.14,1.41,361,0.4772727272727273,.310,37,.665,4.15,1.32,346,1,0
0.5681818181818182,.312,46,.698,3.53,1.25,383,0.5227272727272727,.335,61,.779,4.71,1.35,381,1,0
0.5476190476190477,.327,56,.726,3.91,1.34,350,0.5813953488372093,.347,76,.828,3.62,1.18,400,1,0
0.6590909090909091,.334,56,.758,3.24,1.16,386,0.4888888888888889,.326,56,.747,3.99,1.30,376,1,1
0.5,.320,35,.699,4.31,1.24,391,0.4523809523809524,.309,35,.672,3.86,1.20,331,1,1
0.6363636363636364,.332,52,.759,2.82,1.24,400,0.3409090909090909,.300,31,.626,4.01,1.26,324,1,0
0.45454545454545453,.318,44,.697,3.75,1.19,374,0.32558139534883723,.292,32,.620,3.96,1.36,310,1,0
0.4883720930232558,.312,44,.693,3.76,1.24,373,0.4090909090909091,.308,42,.686,5.39,1.46,353,1,0
0.5681818181818182,.327,63,.763,4.02,1.30,355,0.38095238095238093,.309,40,.691,5.53,1.50,330,1,0
0.5227272727272727,.294,46,.668,3.28,1.14,352,0.16279069767441862,.283,36,.636,5.73,1.59,283,1,1
0.5238095238095238,.322,36,.703,3.46,1.15,390,0.5555555555555556,.300,29,.660,3.03,1.18,367,1,1
0.6428571428571429,.333,39,.733,3.30,1.16,366,0.40476190476190477,.274,58,.660,5.09,1.49,309,1,1
0.6511627906976745,.341,68,.812,3.98,1.29,397,0.5116279069767442,.319,57,.750,4.84,1.46,347,1,1
0.5,.312,44,.692,3.70,1.23,379,0.4,.308,43,.685,5.37,1.45,360,1,1
0.35714285714285715,.295,49,.676,5.34,1.48,310,0.5454545454545454,.308,42,.689,3.30,1.16,388,1,0
0.4666666666666667,.319,47,.704,3.69,1.18,380,0.3181818181818182,.289,32,.613,4.04,1.37,315,1,1
0.4883720930232558,.320,38,.703,4.40,1.25,401,0.46511627906976744,.310,39,.682,3.84,1.20,334,1,0
0.5333333333333333,.291,47,.663,3.21,1.13,359,0.5116279069767442,.320,36,.697,3.41,1.13,399,1,1
0.6590909090909091,.346,73,.827,3.93,1.27,404,0.5,.317,58,.745,5.18,1.50,353,1,1
0.5777777777777777,.329,64,.769,4.00,1.30,359,0.3111111111111111,.290,34,.619,4.15,1.39,323,1,1
0.4782608695652174,.320,49,.709,3.70,1.17,385,0.5681818181818182,.307,50,.688,4.15,1.41,368,1,1
0.5909090909090909,.337,45,.738,3.90,1.26,425,0.3333333333333333,.301,32,.627,4.11,1.28,328,1,1
0.3488372093023256,.299,49,.682,5.31,1.47,323,0.41304347826086957,.307,45,.684,5.30,1.46,375,1,0
0.5909090909090909,.347,76,.824,3.59,1.18,411,0.6222222222222222,.331,52,.754,2.89,1.25,406,1,1
0.4772727272727273,.319,40,.706,4.41,1.25,411,0.6666666666666666,.334,59,.761,3.26,1.16,395,1,0
0.4782608695652174,.326,57,.746,3.99,1.30,385,0.5111111111111111,.312,46,.692,3.66,1.23,389,1,0
0.3953488372093023,.313,40,.697,5.47,1.49,339,0.45454545454545453,.308,39,.677,3.97,1.22,343,1,1
0.5434782608695652,.299,30,.662,3.16,1.19,375,0.5555555555555556,.338,43,.746,3.83,1.23,320,1,0
0.5217391304347826,.289,48,.658,3.27,1.14,365,0.5227272727272727,.320,37,.696,3.35,1.12,406,1,0
0.4666666666666667,.308,37,.659,4.13,1.32,351,0.5555555555555556,.308,42,.687,3.23,1.15,404,1,0
0.5333333333333333,.336,61,.782,4.60,1.33,395,0.1590909090909091,.281,36,.628,5.80,1.60,285,1,1
0.627906976744186,.331,39,.730,3.34,1.17,375,0.5581395348837209,.328,59,.731,3.84,1.33,359,1,0
0.6444444444444445,.346,74,.825,3.98,1.28,419,0.4186046511627907,.277,59,.664,5.02,1.49,316,1,0
0.5777777777777777,.315,49,.708,3.48,1.24,390,0.4888888888888889,.315,58,.738,5.28,1.51,361,1,1
0.5777777777777777,.347,78,.823,3.57,1.19,417,0.6304347826086957,.332,52,.752,2.87,1.25,413,1,0
0.5869565217391305,.332,65,.773,3.98,1.29,371,0.30434782608695654,.288,36,.618,4.20,1.41,330,1,1
0.4888888888888889,.319,40,.702,4.34,1.24,418,0.6521739130434783,.332,60,.757,3.23,1.16,402,1,1
0.3409090909090909,.299,50,.683,5.42,1.48,334,0.425531914893617,.309,45,.688,5.31,1.46,382,1,0
0.38636363636363635,.311,40,.692,5.44,1.48,345,0.4666666666666667,.308,39,.675,3.88,1.21,349,1,0
0.6,.338,46,.742,3.86,1.25,436,0.32608695652173914,.299,33,.623,4.14,1.29,335,1,1
0.48936170212765956,.320,51,.713,3.64,1.16,391,0.5555555555555556,.306,51,.687,4.16,1.41,383,1,1
0.5319148936170213,.290,50,.661,3.22,1.14,370,0.5111111111111111,.319,37,.691,3.40,1.13,413,1,1
0.5319148936170213,.297,30,.657,3.11,1.17,379,0.5652173913043478,.334,44,.737,3.74,1.22,324,1,0
0.48936170212765956,.327,59,.751,4.03,1.32,393,0.5,.315,49,.700,3.74,1.24,395,1,1
0.45652173913043476,.306,37,.652,4.19,1.34,361,0.5652173913043478,.311,44,.698,3.15,1.14,414,1,0
0.5217391304347826,.338,63,.790,4.81,1.36,402,0.17777777777777778,.288,41,.653,5.90,1.61,292,1,0
0.6136363636363636,.330,40,.728,3.36,1.17,386,0.5681818181818182,.326,61,.728,3.78,1.32,367,1,0
0.5869565217391305,.314,49,.703,3.39,1.23,398,0.4782608695652174,.313,58,.731,5.15,1.50,371,1,1
0.6304347826086957,.349,76,.830,4.14,1.29,425,0.4318181818181818,.280,62,.676,5.11,1.51,323,1,0
0.5208333333333334,.289,50,.657,3.24,1.13,375,0.5217391304347826,.317,39,.689,3.39,1.12,423,1,0
0.3333333333333333,.298,53,.686,5.52,1.48,344,0.4375,.310,50,.700,5.28,1.45,392,1,0
0.6086956521739131,.335,46,.733,3.77,1.24,450,0.3191489361702128,.297,33,.619,4.08,1.27,344,1,1
0.4791666666666667,.325,60,.748,4.16,1.34,400,0.5106382978723404,.319,50,.709,3.75,1.23,400,1,0
0.4782608695652174,.318,40,.698,4.31,1.25,424,0.6595744680851063,.333,60,.757,3.21,1.16,412,1,0
0.5,.320,53,.715,3.58,1.17,399,0.5434782608695652,.307,51,.687,4.14,1.41,392,1,1
0.4,.313,42,.698,5.34,1.46,355,0.45652173913043476,.306,39,.668,3.91,1.22,353,1,1
0.5416666666666666,.298,30,.659,3.07,1.17,386,0.5531914893617021,.334,45,.738,3.72,1.22,330,1,1
0.46808510638297873,.305,37,.648,4.14,1.33,370,0.5531914893617021,.310,45,.696,3.20,1.14,421,1,1
0.5957446808510638,.331,65,.772,3.93,1.29,377,0.2978723404255319,.288,37,.619,4.23,1.41,336,1,1
0.5957446808510638,.312,50,.701,3.36,1.22,403,0.46808510638297873,.311,58,.725,5.12,1.49,376,1,1
0.5319148936170213,.337,64,.785,4.70,1.35,416,0.17391304347826086,.286,41,.647,5.80,1.60,299,1,1
0.6170212765957447,.347,77,.823,4.18,1.30,433,0.4444444444444444,.282,65,.680,5.08,1.50,334,1,0
0.6,.328,41,.724,3.39,1.17,398,0.5777777777777777,.326,62,.728,3.72,1.32,372,1,0
0.5869565217391305,.347,79,.822,3.54,1.17,428,0.6170212765957447,.329,52,.744,2.86,1.26,420,1,1
0.3125,.296,33,.616,4.12,1.28,354,0.5102040816326531,.321,53,.718,3.53,1.16,407,1,0
0.41304347826086957,.313,44,.704,5.37,1.47,364,0.5833333333333334,.332,66,.774,4.02,1.29,389,1,1
0.4897959183673469,.325,60,.748,4.09,1.34,407,0.6041666666666666,.329,52,.741,2.87,1.27,425,1,1
0.44680851063829785,.304,40,.666,3.92,1.22,356,0.5319148936170213,.318,41,.693,3.38,1.12,432,1,0
0.5625,.313,45,.701,3.24,1.14,429,0.5319148936170213,.306,52,.686,4.19,1.42,400,1,1
0.2916666666666667,.287,37,.615,4.24,1.41,341,0.5869565217391305,.325,63,.725,3.66,1.31,380,1,0
0.4791666666666667,.308,37,.655,4.14,1.32,379,0.32608695652173914,.298,55,.686,5.53,1.49,351,1,1
0.5625,.337,46,.746,3.68,1.22,342,0.6458333333333334,.332,60,.754,3.36,1.18,415,1,1
0.1702127659574468,.284,42,.645,5.85,1.61,306,0.6170212765957447,.337,49,.744,3.76,1.23,459,1,0
0.5833333333333334,.311,50,.697,3.35,1.22,410,0.5510204081632653,.298,31,.661,3.03,1.17,393,1,0
0.4583333333333333,.313,58,.724,5.10,1.48,389,0.45652173913043476,.281,67,.681,5.04,1.49,340,1,0
0.6041666666666666,.345,80,.822,4.28,1.30,438,0.5416666666666666,.337,67,.789,4.71,1.34,418,1,0
0.32653061224489793,.297,33,.615,4.03,1.26,359,0.5,.319,53,.714,3.49,1.16,411,1,1
0.40425531914893614,.312,45,.702,5.56,1.49,371,0.5918367346938775,.336,68,.784,3.96,1.28,391,1,0
0.5,.325,62,.748,4.01,1.33,414,0.5918367346938775,.328,52,.736,2.86,1.26,432,1,1
0.4489795918367347,.312,51,.702,5.24,1.44,396,0.5,.318,51,.708,3.78,1.24,404,1,1
0.4583333333333333,.304,40,.664,3.88,1.22,369,0.5208333333333334,.318,42,.693,3.38,1.12,437,1,1
0.5957446808510638,.347,81,.823,3.50,1.17,442,0.5102040816326531,.288,51,.657,3.28,1.14,381,1,1
0.48936170212765956,.316,42,.695,4.21,1.23,432,0.5869565217391305,.326,41,.718,3.39,1.16,405,1,1
0.30612244897959184,.286,37,.614,4.15,1.40,347,0.574468085106383,.324,63,.721,3.61,1.30,388,1,1
0.4897959183673469,.309,40,.660,4.09,1.32,392,0.3191489361702128,.297,55,.683,5.53,1.49,357,1,1
0.5510204081632653,.336,47,.744,3.71,1.21,347,0.6530612244897959,.330,62,.753,3.37,1.18,425,1,0
0.16666666666666666,.284,42,.644,5.88,1.62,311,0.625,.339,50,.750,3.76,1.23,470,1,0
0.5918367346938775,.312,50,.697,3.30,1.22,420,0.54,.297,31,.658,3.01,1.17,401,1,1
0.4489795918367347,.313,60,.727,5.14,1.48,398,0.46808510638297873,.283,69,.686,5.04,1.49,346,1,0
0.6122448979591837,.345,80,.819,4.22,1.30,451,0.5306122448979592,.335,69,.786,4.67,1.34,425,1,1
0.5625,.313,45,.701,3.24,1.14,429,0.5319148936170213,.306,52,.686,4.19,1.42,400,1,1
0.34,.298,33,.617,3.97,1.25,367,0.49019607843137253,.317,53,.708,3.48,1.17,418,1,1
0.46938775510204084,.306,44,.673,3.88,1.22,381,0.5102040816326531,.317,45,.695,3.48,1.14,445,1,1
0.5510204081632653,.312,45,.696,3.28,1.15,435,0.5416666666666666,.307,53,.689,4.12,1.41,407,1,1
0.3958333333333333,.311,45,.698,5.46,1.48,379,0.6,.335,69,.782,3.90,1.28,394,1,0
0.48,.308,41,.657,4.11,1.32,402,0.3333333333333333,.299,56,.686,5.45,1.48,365,1,0
0.54,.334,47,.738,3.73,1.21,354,0.66,.331,62,.752,3.32,1.17,434,1,0
0.3,.286,40,.618,4.19,1.40,355,0.5833333333333334,.324,66,.723,3.62,1.30,398,1,0
0.58,.313,53,.701,3.34,1.23,425,0.5490196078431373,.300,32,.666,3.03,1.18,408,1,0
0.5510204081632653,.312,45,.696,3.28,1.15,435,0.5416666666666666,.307,53,.689,4.12,1.41,407,1,0
0.49019607843137253,.324,62,.743,4.03,1.34,421,0.6,.328,53,.736,2.82,1.25,448,1,0
0.6041666666666666,.346,83,.821,3.49,1.18,453,0.5,.289,54,.661,3.30,1.13,391,1,1
0.5,.318,44,.702,4.13,1.22,442,0.574468085106383,.322,41,.711,3.50,1.18,412,1,1
0.16326530612244897,.286,43,.648,5.92,1.63,314,0.6326530612244898,.340,53,.754,3.79,1.24,477,1,0
0.44,.315,63,.732,5.23,1.49,406,0.4791666666666667,.286,73,.699,5.04,1.50,354,1,0
0.62,.343,81,.814,4.16,1.29,462,0.52,.334,70,.782,4.64,1.33,434,1,1
0.4489795918367347,.312,51,.702,5.24,1.44,396,0.5,.318,51,.708,3.78,1.24,404,1,1
0.6122448979591837,.343,84,.815,3.42,1.17,465,0.49019607843137253,.287,54,.655,3.26,1.13,398,1,1
0.5102040816326531,.321,44,.705,4.11,1.22,453,0.5625,.321,43,.710,3.50,1.20,419,1,1
0.16,.286,43,.647,5.82,1.61,322,0.64,.338,53,.749,3.71,1.23,485,1,0
0.43137254901960786,.318,64,.736,5.33,1.50,416,0.4897959183673469,.290,75,.706,5.03,1.52,358,1,0
0.6470588235294118,.328,62,.744,3.36,1.17,444,0.5510204081632653,.306,54,.687,4.03,1.40,419,1,0
0.3333333333333333,.300,34,.622,4.05,1.26,372,0.49019607843137253,.308,44,.662,4.13,1.33,408,1,0
0.46,.313,51,.704,5.24,1.44,404,0.4897959183673469,.318,53,.709,3.85,1.25,410,1,1
0.52,.320,47,.703,3.45,1.15,460,0.5714285714285714,.325,67,.723,3.74,1.31,404,1,1
0.49019607843137253,.324,62,.743,4.03,1.34,421,0.3333333333333333,.299,56,.686,5.45,1.48,365,1,1
0.5,.329,65,.757,4.05,1.35,432,0.32653061224489793,.301,56,.690,5.75,1.51,372,1,1
0.4807692307692308,.319,53,.712,3.67,1.18,425,0.6078431372549019,.336,73,.789,3.94,1.29,400,1,0
0.34615384615384615,.303,36,.629,4.04,1.27,388,0.4807692307692308,.310,45,.664,4.12,1.34,416,1,1
0.45098039215686275,.312,51,.701,5.21,1.44,417,0.5882352941176471,.314,53,.699,3.27,1.22,428,1,0
0.48,.306,46,.676,3.82,1.22,386,0.5,.321,44,.701,4.09,1.22,460,1,1
